id,price
188533,19041.309
188534,77873.125
188535,55858.37
188536,28397.992
188537,31629.084
188538,17321.393
188539,13113.504
188540,42726.12
188541,84690.734
188542,33103.785
188543,30979.342
188544,14174.571
188545,45502.53
188546,113848.945
188547,17889.865
188548,105047.76
188549,22997.463
188550,11645.124
188551,89795.586
188552,59165.098
188553,70063.94
188554,22875.53
188555,44287.094
188556,23187.23
188557,23229.1
188558,87641.34
188559,32012.76
188560,13658.953
188561,80213.06
188562,25092.979
188563,93814.63
188564,55540.844
188565,49234.777
188566,33099.117
188567,16123.421
188568,49014.62
188569,23445.945
188570,17373.262
188571,37326.758
188572,95646.305
188573,24013.328
188574,35869.598
188575,42241.16
188576,35283.555
188577,12691.475
188578,33141.473
188579,41864.688
188580,44037.89
188581,89847.67
188582,24083.451
188583,103845.8
188584,32933.14
188585,38065.83
188586,30099.234
188587,61114.25
188588,26199.66
188589,18980.4
188590,21330.105
188591,27926.98
188592,37089.64
188593,33357.83
188594,72943.42
188595,26167.088
188596,50634.367
188597,29172.482
188598,27591.387
188599,15473.74
188600,52963.6
188601,54828.832
188602,37047.992
188603,138464.83
188604,13189.725
188605,39205.6
188606,37626.06
188607,61507.215
188608,17407.506
188609,54247.65
188610,43427.656
188611,21900.078
188612,78122.02
188613,23383.137
188614,18282.953
188615,35169.234
188616,65812.62
188617,46791.473
188618,23574.092
188619,84472.734
188620,20765.246
188621,24306.084
188622,112310.86
188623,55941.316
188624,43712.67
188625,25740.06
188626,16884.54
188627,101744.34
188628,81554.195
188629,24333.219
188630,26027.559
188631,70426.4
188632,52072.254
188633,60558.574
188634,12016.391
188635,28458.066
188636,53827.875
188637,12549.479
188638,36530.184
188639,25028.664
188640,12949.785
188641,26450.63
188642,15730.564
188643,106850.94
188644,101418.414
188645,58831.555
188646,11752.653
188647,35480.836
188648,28368.793
188649,40455.902
188650,96588.44
188651,50481.35
188652,74104.414
188653,75606.01
188654,12137.847
188655,16551.53
188656,29313.52
188657,37270.35
188658,12402.922
188659,56261.74
188660,13782.7295
188661,96462.266
188662,13660.8
188663,17226.174
188664,89298.53
188665,133020.38
188666,27388.828
188667,12147.616
188668,15864.054
188669,27964.957
188670,65656.69
188671,22685.691
188672,19811.082
188673,67944.11
188674,14940.661
188675,32057.637
188676,46926.535
188677,11514.518
188678,34805.324
188679,44532.586
188680,58871.94
188681,14687.889
188682,15229.418
188683,12446.0
188684,74694.62
188685,43889.336
188686,100118.81
188687,22016.203
188688,38076.44
188689,13104.609
188690,34465.727
188691,39714.85
188692,30454.58
188693,13388.534
188694,16261.934
188695,19956.809
188696,73558.914
188697,28781.455
188698,15770.363
188699,60349.29
188700,161661.94
188701,33236.68
188702,16522.566
188703,89483.055
188704,51158.59
188705,25334.643
188706,101024.32
188707,14741.291
188708,18211.508
188709,14632.514
188710,23711.383
188711,32240.043
188712,53814.215
188713,36392.77
188714,23450.734
188715,38442.87
188716,66984.78
188717,13363.13
188718,18560.783
188719,35702.953
188720,17443.371
188721,70028.42
188722,65776.92
188723,24135.691
188724,29507.016
188725,13065.285
188726,41930.582
188727,13527.665
188728,53904.36
188729,19324.49
188730,64868.184
188731,69184.0
188732,36753.53
188733,18389.479
188734,16034.35
188735,11016.757
188736,11165.108
188737,92530.87
188738,74435.0
188739,55114.816
188740,77540.93
188741,41267.965
188742,24799.021
188743,34333.605
188744,82000.55
188745,60058.395
188746,35851.117
188747,36296.68
188748,18856.736
188749,56451.36
