id,price
188533,17226.096
188534,98700.25
188535,48386.754
188536,25064.703
188537,27583.375
188538,13182.046
188539,5779.393
188540,32550.297
188541,68438.79
188542,26368.748
188543,21202.207
188544,8744.3
188545,50458.22
188546,102917.516
188547,14228.049
188548,80029.08
188549,20413.688
188550,6093.112
188551,83696.43
188552,55746.152
188553,51671.094
188554,20590.207
188555,60600.08
188556,20167.71
188557,18465.533
188558,60282.383
188559,32586.969
188560,10059.557
188561,153341.6
188562,22221.814
188563,72896.125
188564,42623.3
188565,52099.16
188566,30346.482
188567,12949.1875
188568,38259.76
188569,31077.14
188570,16177.834
188571,32961.375
188572,99497.91
188573,22000.01
188574,30565.629
188575,36493.402
188576,30668.922
188577,7419.3184
188578,29691.348
188579,42329.223
188580,38819.8
188581,57599.242
188582,21168.754
188583,87496.695
188584,27111.143
188585,33213.242
188586,27650.486
188587,50535.996
188588,23800.654
188589,16419.771
188590,19746.633
188591,25144.053
188592,38557.332
188593,28924.428
188594,57025.02
188595,20933.973
188596,60974.234
188597,26367.256
188598,25037.7
188599,12330.926
188600,44410.168
188601,41578.805
188602,32469.783
188603,82340.19
188604,8443.805
188605,71318.06
188606,31508.488
188607,56888.395
188608,15561.757
188609,50194.977
188610,55567.99
188611,19916.268
188612,74276.17
188613,21661.496
188614,13471.309
188615,28707.723
188616,54836.125
188617,44903.465
188618,21194.168
188619,87765.86
188620,13116.8125
188621,21998.812
188622,80408.45
188623,48648.95
188624,35246.312
188625,23180.621
188626,11472.246
188627,71808.38
188628,74434.95
188629,22139.34
188630,24005.72
188631,53119.67
188632,49208.67
188633,50063.996
188634,5413.3564
188635,18498.531
188636,45103.656
188637,7471.6313
188638,31503.473
188639,26405.027
188640,8891.522
188641,24147.18
188642,11672.463
188643,79089.42
188644,118755.664
188645,38209.305
188646,4601.044
188647,23109.6
188648,26360.172
188649,68596.82
188650,89521.34
188651,43827.32
188652,124996.87
188653,61307.434
188654,8102.0264
188655,16243.642
188656,24042.879
188657,33478.7
188658,6942.8027
188659,39132.887
188660,9318.257
188661,122820.32
188662,5509.4087
188663,12235.848
188664,99058.33
188665,107983.03
188666,24688.102
188667,7942.477
188668,12729.428
188669,24970.559
188670,61722.055
188671,20650.654
188672,17578.545
188673,47182.98
188674,10644.629
188675,32877.215
188676,37835.098
188677,6792.332
188678,32634.86
188679,48994.03
188680,91746.51
188681,11938.311
188682,13657.782
188683,9907.257
188684,59244.953
188685,37110.227
188686,74466.05
188687,20346.332
188688,33799.984
188689,9297.77
188690,37664.695
188691,59181.273
188692,37089.246
188693,9993.589
188694,13652.473
188695,15947.121
188696,78819.27
188697,25275.734
188698,7430.7866
188699,61162.56
188700,380084.28
188701,37020.344
188702,11799.436
188703,83837.58
188704,55480.223
188705,21530.678
188706,104447.99
188707,9296.697
188708,13672.613
188709,13110.541
188710,20308.535
188711,29486.15
188712,46265.414
188713,34707.133
188714,22066.21
188715,31653.588
188716,90133.97
188717,8174.0845
188718,15077.673
188719,35667.492
188720,16923.45
188721,46454.656
188722,65370.758
188723,21805.314
188724,26576.19
188725,7958.091
188726,38179.81
188727,9811.65
188728,39775.258
188729,15763.3
188730,53562.7
188731,84873.695
188732,32604.734
188733,17518.367
188734,10673.289
188735,7848.7715
188736,3899.7349
188737,71235.98
188738,80115.21
188739,35809.68
188740,108206.125
188741,37517.04
188742,20387.668
188743,21848.262
188744,105789.91
188745,39208.91
188746,29988.52
188747,31229.24
188748,14978.956
188749,48421.91
188750,5185.227
188751,38872.2
188752,74802.875
188753,6832.8086
188754,65301.305
188755,146882.56
188756,30303.395
188757,20704.85
188758,8436.01
188759,16619.205
188760,10016.6045
188761,32237.35
188762,41347.246
188763,32109.436
188764,13179.269
188765,39680.99
188766,29035.033
188767,7146.4146
188768,25936.857
188769,60465.43
188770,38030.105
188771,9406.249
188772,4542.8467
188773,31909.945
188774,40508.438
188775,44361.04
188776,12416.127
188777,19766.734
188778,22108.482
188779,52704.758
188780,46686.1
188781,82128.01
188782,15428.837
188783,17373.379
188784,38041.69
188785,61462.26
188786,32049.045
188787,6262.815
188788,9350.449
188789,49574.66
188790,11023.875
188791,4416.5024
188792,88905.81
188793,20680.283
188794,10174.057
188795,27822.65
188796,36346.848
188797,76581.734
188798,22009.193
188799,15534.973
188800,45328.273
188801,52144.93
188802,22770.17
188803,109994.32
188804,10020.519
188805,12190.4375
188806,200583.66
188807,38974.57
188808,73418.34
188809,24897.834
188810,13338.605
188811,34208.516
188812,19635.135
188813,6144.96
188814,33208.617
188815,13116.627
188816,27178.389
188817,24121.965
188818,33576.164
188819,38908.195
188820,60813.535
188821,29099.81
188822,18255.285
188823,38526.69
188824,6884.4614
188825,22916.37
188826,5816.072
188827,34171.883
188828,37504.254
188829,6071.806
188830,41122.094
188831,48404.562
188832,10414.529
188833,24416.383
188834,25204.13
188835,20534.895
188836,24598.764
188837,61602.836
188838,11479.248
188839,11854.125
188840,25214.15
188841,48398.312
188842,10590.001
188843,40850.594
188844,34842.066
188845,19667.19
188846,28858.107
188847,39536.566
188848,6656.1724
188849,24745.393
188850,43845.816
188851,169210.33
188852,45374.445
188853,13840.49
188854,20165.883
188855,69057.75
188856,117678.05
188857,89884.7
188858,42059.637
188859,33378.16
188860,3211.1018
188861,36511.316
188862,95770.68
188863,20983.271
188864,24130.635
188865,14819.138
188866,39316.297
188867,9701.63
188868,148766.92
188869,22524.924
188870,7184.655
188871,9303.24
188872,32080.463
188873,39620.156
188874,35136.3
188875,14887.6045
188876,24616.727
188877,43247.836
188878,82348.99
188879,138657.1
188880,35438.383
188881,8708.643
188882,35498.355
188883,28073.496
188884,66342.3
