id,price
188533,18471.229
188534,78620.08
188535,56445.29
188536,27845.568
188537,31351.66
188538,17328.197
188539,13413.648
188540,42508.54
188541,84433.92
188542,32931.555
188543,31871.73
188544,14384.109
188545,44074.598
188546,117823.65
188547,17832.377
188548,103544.734
188549,23101.37
188550,12746.127
188551,89994.77
188552,58890.24
188553,69879.5
188554,22699.541
188555,44038.117
188556,23084.18
188557,23674.154
188558,87238.28
188559,31224.916
188560,13538.731
188561,79952.484
188562,25920.645
188563,93362.19
188564,55565.85
188565,48870.09
188566,32814.758
188567,16029.953
188568,49042.574
188569,22904.36
188570,17564.664
188571,37245.49
188572,95991.555
188573,23878.176
188574,36018.008
188575,42062.742
188576,35309.125
188577,13193.69
188578,33739.035
188579,42010.02
188580,43520.074
188581,92224.11
188582,23546.129
188583,102577.875
188584,33046.383
188585,37907.523
188586,30321.535
188587,60864.414
188588,25214.918
188589,18795.373
188590,20447.062
188591,27495.613
188592,36940.2
188593,32928.258
188594,72828.125
188595,25427.223
188596,50914.55
188597,28553.605
188598,27792.824
188599,15793.031
188600,52769.55
188601,55057.04
188602,36785.7
188603,140870.12
188604,13422.401
188605,37836.375
188606,37579.96
188607,63045.543
188608,16867.885
188609,55064.805
188610,43296.99
188611,21825.156
188612,77547.39
188613,22808.303
188614,18508.34
188615,35907.668
188616,66202.15
188617,46327.938
188618,23457.738
188619,84764.305
188620,19973.707
188621,24202.814
188622,116133.336
188623,57496.73
188624,43530.12
188625,26024.926
188626,17128.852
188627,100585.266
188628,83027.47
188629,24313.121
188630,25677.275
188631,69699.96
188632,52092.992
188633,60114.832
188634,13102.814
188635,28557.9
188636,54971.367
188637,13231.537
188638,36716.555
188639,25198.396
188640,13655.83
188641,26395.662
188642,16057.205
188643,104931.64
188644,101983.25
188645,57890.363
188646,12630.966
188647,36203.27
188648,27885.637
188649,40572.164
188650,97406.08
188651,50937.312
188652,74728.48
188653,74586.98
188654,13135.198
188655,16866.668
188656,28848.938
188657,36961.273
188658,13186.611
188659,56411.27
188660,13781.667
188661,96784.73
188662,13835.936
188663,17393.316
188664,88718.32
188665,132044.62
188666,28105.322
188667,12780.585
188668,15301.854
188669,26918.75
188670,66051.28
188671,22649.074
188672,19575.322
188673,67793.984
188674,14837.268
188675,32320.184
188676,47464.273
188677,12346.391
188678,34582.066
188679,43706.9
188680,58597.938
188681,14929.221
188682,15526.386
188683,12866.319
188684,74392.05
188685,43334.016
188686,100868.66
188687,21793.424
188688,37664.188
188689,12932.723
188690,34939.953
188691,39277.656
188692,30366.787
188693,13544.084
188694,16211.144
188695,19610.121
188696,73905.336
188697,28218.635
188698,15135.502
188699,59542.023
188700,160605.64
188701,32228.934
188702,16645.36
188703,90840.64
188704,51367.605
188705,25688.525
188706,102700.51
188707,14074.323
188708,19046.916
188709,14441.016
188710,23923.932
188711,32051.51
188712,55849.957
188713,36094.88
188714,23227.371
188715,38380.594
188716,68332.39
188717,13357.646
188718,19413.969
188719,34984.523
188720,17657.994
188721,71238.125
188722,67178.52
188723,24076.582
188724,28590.906
188725,13389.95
188726,41690.074
188727,13690.303
188728,54233.145
188729,18591.875
188730,66059.31
188731,71072.41
188732,36852.438
188733,17912.555
188734,16277.211
188735,12071.507
188736,12144.261
188737,93892.33
188738,72695.7
188739,56018.812
188740,78093.15
188741,41911.336
188742,24296.986
188743,36213.508
188744,83781.51
188745,61538.99
188746,36535.24
188747,36382.258
188748,19382.688
188749,57345.74
188750,12385.205
188751,48903.918
188752,103455.14
188753,13911.935
188754,47549.99
188755,65141.96
188756,35382.0
188757,23372.658
188758,13363.111
188759,17180.352
188760,13412.561
188761,37701.164
188762,48358.98
188763,34563.25
188764,14743.325
188765,59558.22
188766,34713.715
188767,12950.525
188768,32051.973
188769,70137.74
188770,45186.03
188771,14190.036
188772,11985.182
188773,38928.406
188774,49048.055
188775,47916.9
188776,15564.922
188777,24278.434
188778,24163.252
188779,66782.016
188780,60803.977
188781,94113.97
188782,17194.035
188783,21980.975
188784,39686.52
188785,32900.535
188786,37145.777
188787,13046.433
188788,15504.662
188789,52921.207
188790,13654.575
188791,12550.886
188792,76793.22
188793,22964.213
188794,14261.264
188795,38905.273
188796,27285.512
188797,95308.555
188798,23004.734
188799,16930.586
188800,51955.92
188801,49114.492
188802,26787.23
188803,92022.32
188804,15176.346
188805,14446.846
188806,92535.97
188807,43295.74
188808,59064.74
188809,32783.387
188810,17302.47
188811,53255.594
188812,19951.512
188813,12907.417
188814,41279.36
188815,16199.927
188816,36748.445
188817,26782.922
188818,37036.254
188819,44231.43
188820,51979.637
188821,33049.844
188822,18836.129
188823,47911.363
188824,12956.458
188825,23776.48
188826,12927.222
188827,36098.152
188828,27132.512
188829,13203.742
188830,48717.25
188831,66558.3
188832,13047.478
188833,25647.904
188834,27448.457
188835,22367.43
188836,28323.168
188837,61739.336
188838,14924.469
188839,15821.518
188840,25687.162
188841,73375.586
188842,13513.847
188843,70159.016
188844,37238.027
188845,21894.004
188846,35813.227
188847,55803.5
188848,12818.263
188849,27200.01
188850,74104.61
188851,131455.42
188852,75171.266
188853,16521.77
188854,20595.168
188855,65625.516
188856,96359.766
188857,93809.32
188858,54431.93
188859,39551.133
188860,11856.817
188861,34486.883
188862,97291.45
188863,24515.336
188864,29483.465
188865,27328.193
188866,48881.75
188867,13761.031
188868,143050.75
188869,24548.73
188870,12913.455
188871,14121.33
188872,37869.25
188873,44329.574
188874,39480.938
