id,price
188533,20437.81
188534,64506.133
188535,52206.133
188536,28646.547
188537,28093.703
188538,19496.557
188539,11720.674
188540,44203.117
188541,81758.51
188542,30807.666
188543,31684.275
188544,10932.502
188545,39330.74
188546,108462.086
188547,15955.274
188548,100390.555
188549,22065.143
188550,12419.777
188551,82154.97
188552,56612.86
188553,61834.094
188554,20083.203
188555,40489.45
188556,23587.982
188557,25805.627
188558,87368.016
188559,28088.408
188560,13695.713
188561,67470.33
188562,22619.344
188563,92548.75
188564,51040.45
188565,43909.86
188566,29095.695
188567,17317.375
188568,49757.258
188569,18455.137
188570,18229.664
188571,33116.79
188572,90362.984
188573,22236.662
188574,33491.375
188575,38880.766
188576,31373.02
188577,13144.353
188578,30698.062
188579,41327.355
188580,41109.07
188581,88473.39
188582,22491.867
188583,93295.16
188584,29161.988
188585,36736.523
188586,27369.021
188587,57227.21
188588,23827.826
188589,16376.811
188590,18185.3
188591,25912.348
188592,36166.125
188593,30735.21
188594,63848.754
188595,24122.477
188596,41678.535
188597,26665.316
188598,25774.852
188599,18154.607
188600,55271.945
188601,53854.977
188602,36489.26
188603,130814.7
188604,15718.831
188605,29678.115
188606,33557.684
188607,56352.316
188608,17937.002
188609,48404.555
188610,36189.68
188611,21866.18
188612,75584.67
188613,21945.064
188614,16737.676
188615,36343.35
188616,67742.24
188617,50519.45
188618,21785.174
188619,76417.77
188620,17784.346
188621,22937.654
188622,100894.38
188623,53238.637
188624,42416.492
188625,24090.85
188626,14498.565
188627,104395.89
188628,76177.74
188629,21732.613
188630,22666.469
188631,71024.06
188632,50989.63
188633,59283.59
188634,11350.011
188635,25906.398
188636,48333.03
188637,11308.471
188638,31374.14
188639,24956.95
188640,12640.348
188641,23990.418
188642,18621.266
188643,99406.4
188644,87235.33
188645,60228.13
188646,11987.744
188647,29652.336
188648,26486.254
188649,32657.754
188650,93413.89
188651,47284.227
188652,69363.28
188653,65732.33
188654,7730.6025
188655,17780.639
188656,27641.99
188657,33670.953
188658,12323.398
188659,52619.305
188660,15328.345
188661,87480.52
188662,14592.648
188663,17967.836
188664,80844.41
188665,133890.94
188666,25292.934
188667,14556.193
188668,14580.067
188669,25030.795
188670,59837.918
188671,21729.828
188672,17543.791
188673,66053.74
188674,14632.962
188675,28895.592
188676,45176.03
188677,10988.604
188678,28653.455
188679,44736.098
188680,54005.93
188681,14957.06
188682,15918.665
188683,9889.386
188684,72128.164
188685,40420.926
188686,92755.555
188687,20157.68
188688,35735.83
188689,13204.876
188690,28613.547
188691,38959.78
188692,26167.035
188693,13951.54
188694,17052.047
188695,17564.639
188696,64671.523
188697,26284.807
188698,14905.324
188699,56084.688
188700,125538.945
188701,29819.379
188702,17529.748
188703,71291.82
188704,42435.453
188705,25360.08
188706,83379.18
188707,15174.145
188708,15808.432
188709,14255.605
188710,23492.184
188711,27938.658
188712,49994.363
188713,34705.492
188714,21658.21
188715,35743.1
188716,54383.598
188717,12798.04
188718,16978.926
188719,29998.373
188720,18407.342
188721,70012.27
188722,64806.71
188723,23230.527
188724,30301.438
188725,12130.263
188726,37046.305
188727,14628.411
188728,46011.51
188729,17521.213
188730,57907.586
188731,56542.684
188732,33787.523
188733,16026.029
188734,16069.71
188735,7506.938
188736,8700.936
188737,88191.66
188738,68314.586
188739,48259.48
188740,66958.96
188741,36625.48
188742,23758.166
188743,27174.686
188744,68430.516
188745,60059.234
188746,33023.54
188747,32549.77
188748,17277.92
188749,68658.67
188750,10857.947
188751,44411.047
188752,94443.38
188753,15706.459
188754,32786.3
188755,55830.105
188756,31014.951
188757,22277.166
188758,14410.535
188759,16861.754
188760,12530.632
188761,35795.24
188762,46809.094
188763,29851.938
188764,16191.629
188765,51856.52
188766,32493.777
188767,13072.629
188768,30517.973
188769,67187.31
188770,40335.97
188771,15415.889
188772,9226.8955
188773,34632.766
188774,44332.406
188775,44630.82
188776,16113.634
188777,27627.543
188778,23278.371
188779,65422.824
188780,54919.887
188781,85567.914
188782,17333.61
188783,18807.582
188784,36604.406
188785,26284.041
188786,32633.926
188787,12702.092
188788,14935.157
