id,price
188533,18815.146
188534,78602.1
188535,56070.082
188536,28120.902
188537,31862.047
188538,17562.076
188539,13559.352
188540,42866.49
188541,85512.555
188542,33305.82
188543,31439.025
188544,13937.581
188545,44690.45
188546,114892.75
188547,18010.97
188548,107338.06
188549,22604.035
188550,12436.802
188551,90914.34
188552,59529.98
188553,69559.24
188554,22899.365
188555,43936.04
188556,22760.441
188557,22777.805
188558,87920.9
188559,32385.098
188560,13328.75
188561,81014.766
188562,25117.715
188563,93192.945
188564,55450.793
188565,49468.895
188566,32620.725
188567,16135.144
188568,49677.723
188569,23479.791
188570,17532.512
188571,37611.95
188572,96370.625
188573,23873.24
188574,36349.555
188575,41811.484
188576,35648.875
188577,12856.995
188578,33642.445
188579,41740.723
188580,43577.805
188581,90172.914
188582,23725.215
188583,104435.85
188584,32903.57
188585,38175.73
188586,30365.879
188587,61272.945
188588,25876.621
188589,18655.906
188590,21080.248
188591,27778.16
188592,36923.7
188593,33949.42
188594,72424.98
188595,26047.26
188596,50329.02
188597,28803.771
188598,27236.012
188599,15309.234
188600,53101.207
188601,54804.086
188602,37360.195
188603,139504.72
188604,13490.135
188605,39186.254
188606,38257.1
188607,62172.383
188608,17480.826
188609,53695.07
188610,42880.543
188611,21805.84
188612,79010.58
188613,23369.562
188614,18223.832
188615,35608.105
188616,66400.55
188617,46587.363
188618,23544.879
188619,85018.32
188620,19454.506
188621,24229.451
188622,113300.33
188623,55916.645
188624,43472.27
188625,25558.48
188626,16769.336
188627,102907.414
188628,82285.3
188629,23916.203
188630,25900.781
188631,70256.44
188632,52482.105
188633,60750.977
188634,13097.455
188635,28067.348
188636,53835.53
188637,13310.994
188638,36494.06
188639,26126.922
188640,13358.65
188641,26280.254
188642,16084.912
188643,108963.15
188644,103172.92
188645,58962.562
188646,12740.382
188647,36395.605
188648,28177.969
188649,40299.855
188650,97222.02
188651,50914.06
188652,75628.76
188653,76325.74
188654,13095.631
188655,16524.389
188656,29370.453
188657,37313.816
188658,13167.811
188659,56941.918
188660,14028.164
188661,96867.76
188662,13825.072
188663,17325.43
188664,90119.13
188665,135078.89
188666,26829.484
188667,12448.054
188668,16309.019
188669,27648.943
188670,65927.41
188671,22612.467
188672,19519.363
188673,68005.15
188674,14374.549
188675,32235.26
188676,47266.406
188677,12467.972
188678,34753.113
188679,43534.754
188680,59828.887
188681,14434.014
188682,15356.472
188683,12918.041
188684,75002.45
188685,43485.73
188686,101549.75
188687,21971.91
188688,37923.348
188689,13069.897
188690,35157.613
188691,40010.25
188692,30617.578
188693,13693.573
188694,16418.977
188695,19618.35
188696,73592.03
188697,28387.402
188698,15475.428
188699,60446.832
188700,160644.47
188701,33222.242
188702,16793.252
188703,91225.59
188704,51706.945
188705,25261.484
188706,102571.05
188707,15042.127
188708,17974.379
188709,14694.528
188710,23609.3
188711,32526.021
188712,53531.1
188713,36811.67
188714,23624.266
188715,38633.887
188716,68834.92
188717,14041.279
188718,19110.523
188719,35893.684
188720,17351.725
188721,70371.46
188722,66424.06
188723,24100.043
188724,29417.559
188725,13177.889
188726,41545.035
