id,price
188533,18991.29
188534,76567.414
188535,53809.375
188536,27579.71
188537,30801.621
188538,17201.008
188539,13175.335
188540,42847.336
188541,86966.18
188542,33844.91
188543,32836.016
188544,16502.059
188545,45085.594
188546,114800.72
188547,17625.953
188548,105300.914
188549,22815.748
188550,12347.949
188551,91650.375
188552,57007.92
188553,69308.32
188554,22174.924
188555,44339.457
188556,23143.621
188557,22878.637
188558,90378.22
188559,33253.867
188560,14441.526
188561,78885.65
188562,24804.342
188563,92756.13
188564,54874.766
188565,51314.445
188566,33240.766
188567,16094.742
188568,47861.79
188569,23949.404
188570,17014.926
188571,37572.12
188572,96231.46
188573,23768.662
188574,37106.04
188575,41945.12
188576,35170.387
188577,13478.026
188578,33477.13
188579,42123.797
188580,44023.188
188581,90006.46
188582,23506.541
188583,100964.45
188584,32566.469
188585,37686.266
188586,29669.895
188587,60630.434
188588,25707.682
188589,18526.906
188590,20882.174
188591,28003.744
188592,36861.27
188593,33688.434
188594,71770.72
188595,25773.914
188596,51837.9
188597,28891.24
188598,26449.336
188599,15287.698
188600,52650.465
188601,53640.688
188602,36672.457
188603,137361.73
188604,13635.049
188605,38881.22
188606,37519.938
188607,62073.098
188608,16871.602
188609,53117.305
188610,43718.848
188611,21316.955
188612,78843.84
188613,23096.043
188614,17881.854
188615,35635.984
188616,65432.33
188617,47119.07
188618,23914.475
188619,82596.195
188620,20799.455
188621,23888.52
188622,118390.125
188623,55084.68
188624,43306.156
188625,25118.736
188626,16689.174
188627,100934.98
188628,79968.195
188629,22909.732
188630,25305.637
188631,67929.26
188632,52486.234
188633,60091.645
188634,12552.562
188635,27419.594
188636,53653.105
188637,12848.987
188638,37636.113
188639,24722.371
188640,12945.565
188641,25115.928
188642,15687.021
188643,108996.35
188644,102547.02
188645,58538.973
188646,12061.055
188647,35155.254
188648,28090.729
188649,40101.31
188650,94053.945
188651,49672.223
188652,76417.28
188653,75006.08
188654,12408.511
188655,16304.38
188656,30167.861
188657,36956.254
188658,12948.424
188659,55091.773
188660,14038.55
188661,94762.016
188662,13642.2
